,resale_price,floor_area_sqm,Remaining_lease,Dist_nearest_station,Dist_nearest_primary_school,Dist_nearest_GHawker,Dist_CBD,flat_type_category,storey_category
1757,375000.0,88.0,79,1.550576,0.5043871,1.331514,18.12151,flat_type_4.ROOM,storey_range_10.TO.12
1758,720000.0,161.0,73,0.8235777,0.3732131,1.624229,18.75346,flat_type_EXECUTIVE,storey_range_10.TO.12
1759,390000.0,67.0,94,1.35386,1.614114,0.6039577,13.31574,flat_type_3.ROOM,storey_range_22.TO.24
1760,317000.0,68.0,93,0.7088167,0.4463866,2.158417,18.70732,flat_type_3.ROOM,storey_range_04.TO.06
1761,680888.0,112.0,94,0.07783277,0.1277923,5.617867,14.73251,flat_type_5.ROOM,storey_range_10.TO.12
1762,980000.0,124.0,76,0.4620038,0.962899,0.3913627,6.65754,flat_type_5.ROOM,storey_range_19.TO.21
1763,385000.0,123.0,63,0.7956258,0.8296882,0.6523371,18.90415,flat_type_5.ROOM,storey_range_04.TO.06
1764,350000.0,67.0,95,0.5017335,0.4399525,3.675686,15.61192,flat_type_3.ROOM,storey_range_04.TO.06
1765,350000.0,104.0,57,1.731323,1.166077,0.6727523,12.05211,flat_type_5.ROOM,storey_range_04.TO.06
1766,620000.0,85.0,62,0.2215291,0.8548287,0.03328825,0.9159651,flat_type_4.ROOM,storey_range_10.TO.12
1767,475000.0,95.0,90,0.2362863,0.1351948,3.004253,12.15054,flat_type_4.ROOM,storey_range_22.TO.24
1768,460000.0,106.0,63,0.5652952,0.2299132,0.3242017,12.48024,flat_type_4.ROOM,storey_range_07.TO.09
1769,710000.0,124.0,57,0.9178991,0.6842355,1.06618,2.25555,flat_type_5.ROOM,storey_range_01.TO.03
1770,622000.0,117.0,78,0.6355508,0.3828086,0.4306781,11.17724,flat_type_5.ROOM,storey_range_19.TO.21
1771,480000.0,122.0,67,1.161132,0.2882333,3.542309,15.59922,flat_type_5.ROOM,storey_range_10.TO.12
1772,480000.0,95.0,78,0.1334058,0.4647513,3.301381,12.42155,flat_type_4.ROOM,storey_range_10.TO.12
1773,430000.0,93.0,92,1.136539,0.3256841,0.6310859,17.43908,flat_type_4.ROOM,storey_range_04.TO.06
1774,448888.0,93.0,94,0.1078875,0.2547768,5.337431,14.43069,flat_type_4.ROOM,storey_range_04.TO.06
1775,535000.0,125.0,71,0.4423112,0.556765,1.457346,13.85079,flat_type_5.ROOM,storey_range_10.TO.12
1776,310000.0,67.0,63,0.6424805,0.723932,0.4353338,9.580336,flat_type_3.ROOM,storey_range_01.TO.03
1777,330000.0,73.0,56,0.2512294,0.2165484,0.3669212,9.211789,flat_type_3.ROOM,storey_range_04.TO.06
1778,485000.0,104.0,63,0.7671722,0.302667,0.6092475,11.14606,flat_type_4.ROOM,storey_range_10.TO.12
1779,362500.0,68.0,58,0.1586978,0.3701121,0.1114313,10.08486,flat_type_3.ROOM,storey_range_01.TO.03
1780,368000.0,90.0,80,0.06103786,0.1729598,3.416085,12.34705,flat_type_4.ROOM,storey_range_04.TO.06
1781,373000.0,84.0,65,0.4329863,0.136302,1.81153,10.95865,flat_type_4.ROOM,storey_range_07.TO.09
1782,538000.0,135.0,71,1.70649,0.4698041,3.318074,15.61236,flat_type_5.ROOM,storey_range_04.TO.06
1783,235000.0,56.0,47,0.2841159,0.7123931,0.3114447,6.101794,flat_type_3.ROOM,storey_range_04.TO.06
1784,725000.0,113.0,93,0.891773,0.4129119,1.547038,12.73111,flat_type_5.ROOM,storey_range_07.TO.09
1785,448000.0,93.0,93,0.5788098,0.1751962,4.821626,13.96499,flat_type_4.ROOM,storey_range_04.TO.06
1786,470000.0,121.0,63,0.9656731,0.5354059,2.389688,12.7675,flat_type_5.ROOM,storey_range_10.TO.12
1787,520000.0,91.0,84,0.1023317,0.1803713,3.03479,12.19822,flat_type_4.ROOM,storey_range_16.TO.18
1788,400000.0,122.0,70,1.09748,0.1480763,1.527493,18.2978,flat_type_5.ROOM,storey_range_04.TO.06
1789,350000.0,65.0,61,0.7510825,0.6034245,0.2578512,3.404096,flat_type_3.ROOM,storey_range_07.TO.09
1790,610000.0,135.0,77,0.4908548,0.1281766,3.545107,12.7067,flat_type_EXECUTIVE,storey_range_07.TO.09
1791,400000.0,71.0,50,0.1849898,0.4570135,0.06214661,4.052697,flat_type_3.ROOM,storey_range_22.TO.24
1792,460000.0,92.0,93,0.6488923,0.7181226,2.744428,11.83782,flat_type_4.ROOM,storey_range_10.TO.12
1793,405000.0,67.0,93,1.281845,0.2937716,1.690262,12.07966,flat_type_3.ROOM,storey_range_07.TO.09
1794,866000.0,131.0,62,0.3517082,0.2004255,0.362181,2.695795,flat_type_5.ROOM,storey_range_13.TO.15
1795,485000.0,110.0,79,0.2186833,0.1958503,3.945067,13.08865,flat_type_5.ROOM,storey_range_01.TO.03
1796,378000.0,74.0,71,0.4259465,0.2157857,1.16555,13.35265,flat_type_3.ROOM,storey_range_04.TO.06
1797,470000.0,113.0,68,0.7606846,0.1376038,3.238844,15.19916,flat_type_4.ROOM,storey_range_07.TO.09
1798,460000.0,93.0,95,0.3538381,0.4367702,4.48143,13.60088,flat_type_4.ROOM,storey_range_01.TO.03
1799,625000.0,93.0,94,0.8029904,0.8778984,0.4448012,9.394358,flat_type_4.ROOM,storey_range_07.TO.09
1800,430000.0,91.0,85,0.1144803,0.1517634,5.578435,14.70818,flat_type_4.ROOM,storey_range_13.TO.15
1801,615000.0,121.0,76,2.149004,0.4440716,1.09258,10.11079,flat_type_5.ROOM,storey_range_07.TO.09
1802,638000.0,143.0,75,0.7688137,0.4923124,2.379113,14.71352,flat_type_EXECUTIVE,storey_range_07.TO.09
1803,500000.0,135.0,63,0.6635067,0.1057735,0.4050024,14.87186,flat_type_5.ROOM,storey_range_13.TO.15
1804,430000.0,107.0,74,0.9470812,0.2385148,2.267897,14.63988,flat_type_4.ROOM,storey_range_07.TO.09
1805,384500.0,68.0,95,0.9004663,0.4898791,2.509431,11.58527,flat_type_3.ROOM,storey_range_13.TO.15
1806,505000.0,133.0,63,0.857192,0.4887082,0.2155245,16.54954,flat_type_5.ROOM,storey_range_16.TO.18
1807,420000.0,110.0,82,0.8468698,0.5485337,2.666327,18.37321,flat_type_5.ROOM,storey_range_04.TO.06
1808,388000.0,76.0,53,1.883483,0.198674,0.1612243,7.518348,flat_type_3.ROOM,storey_range_01.TO.03
1809,280000.0,65.0,50,0.3828231,0.2563298,0.6731635,5.38321,flat_type_3.ROOM,storey_range_10.TO.12
1810,690000.0,100.0,91,0.8136478,0.7537996,0.4598257,9.39995,flat_type_4.ROOM,storey_range_04.TO.06
1811,536800.0,111.0,93,0.3672219,0.2046876,3.23368,12.49018,flat_type_5.ROOM,storey_range_07.TO.09
1812,740000.0,85.0,87,0.4315067,0.2200188,0.3184809,2.919,flat_type_4.ROOM,storey_range_07.TO.09
1813,338000.0,68.0,58,0.562202,0.2111843,0.1735477,9.908487,flat_type_3.ROOM,storey_range_10.TO.12
1814,488000.0,124.0,72,0.2774573,0.2997253,3.900015,15.86316,flat_type_5.ROOM,storey_range_10.TO.12
1815,610000.0,121.0,77,0.1285358,0.3781532,4.979128,14.64415,flat_type_5.ROOM,storey_range_13.TO.15
1816,488000.0,93.0,91,0.3438902,0.2859094,5.084778,14.23648,flat_type_4.ROOM,storey_range_04.TO.06
1817,463888.0,84.0,63,0.6208126,0.5625361,0.9295731,8.121454,flat_type_4.ROOM,storey_range_10.TO.12
1818,385000.0,64.0,66,0.6332068,0.1971858,0.8765256,7.111083,flat_type_3.ROOM,storey_range_07.TO.09
1819,475000.0,94.0,89,0.1815125,0.2822642,3.40008,12.40353,flat_type_4.ROOM,storey_range_25.TO.27
1820,810000.0,179.0,73,0.7700816,0.4344448,1.683503,18.61285,flat_type_EXECUTIVE,storey_range_04.TO.06
1821,535000.0,93.0,95,0.1824898,0.3155422,5.668283,14.75146,flat_type_4.ROOM,storey_range_04.TO.06
1822,675000.0,113.0,94,0.18127,0.1033179,5.748762,14.90646,flat_type_5.ROOM,storey_range_13.TO.15
1823,460000.0,122.0,75,0.7799974,0.2054669,0.3742353,15.78455,flat_type_5.ROOM,storey_range_01.TO.03
1824,340000.0,104.0,68,0.8740681,0.3470176,1.881358,18.55582,flat_type_4.ROOM,storey_range_04.TO.06
1825,798000.0,110.0,84,0.4450712,0.5754488,0.3189904,9.905193,flat_type_5.ROOM,storey_range_16.TO.18
1826,840000.0,91.0,90,0.455371,0.2714032,0.2259612,5.823821,flat_type_4.ROOM,storey_range_31.TO.33
1827,480000.0,110.0,86,0.2652695,0.4423966,2.162746,18.20367,flat_type_5.ROOM,storey_range_07.TO.09
1828,468000.0,110.0,80,0.1500736,0.2618354,4.892518,14.05284,flat_type_5.ROOM,storey_range_13.TO.15
1829,690000.0,141.0,63,0.4402412,0.1957981,1.806186,12.99131,flat_type_EXECUTIVE,storey_range_07.TO.09
1830,485000.0,113.0,94,0.6841325,0.1570109,3.592477,16.02062,flat_type_5.ROOM,storey_range_01.TO.03
1831,390000.0,104.0,77,0.5043519,0.1250435,5.792275,17.5347,flat_type_4.ROOM,storey_range_04.TO.06
1832,560888.0,122.0,70,1.960334,0.2995475,1.333898,10.31517,flat_type_5.ROOM,storey_range_07.TO.09
1833,600000.0,104.0,64,0.378416,0.2150043,1.051663,7.087116,flat_type_4.ROOM,storey_range_04.TO.06
1834,420000.0,84.0,52,0.09611109,0.4512981,0.5636239,5.490401,flat_type_4.ROOM,storey_range_07.TO.09
1835,405000.0,95.0,82,0.3413403,0.5159185,3.095277,12.06027,flat_type_4.ROOM,storey_range_16.TO.18
1836,678000.0,105.0,92,1.784439,1.274395,0.7280432,14.99983,flat_type_5.ROOM,storey_range_10.TO.12
1837,462500.0,93.0,95,0.3227027,0.5354761,4.244228,13.35192,flat_type_4.ROOM,storey_range_13.TO.15
1838,356000.0,69.0,61,0.8580289,0.2865036,0.2881807,3.239488,flat_type_3.ROOM,storey_range_01.TO.03
1839,343000.0,79.0,62,0.4250725,0.3117496,0.6809085,13.01959,flat_type_3.ROOM,storey_range_01.TO.03
1840,428000.0,103.0,67,0.9154184,0.7354502,2.560231,14.6362,flat_type_4.ROOM,storey_range_10.TO.12
1841,455000.0,116.0,78,0.1447868,0.1546986,4.173871,13.32975,flat_type_5.ROOM,storey_range_04.TO.06
1842,800000.0,115.0,79,0.4144671,0.3063864,0.3794958,2.587233,flat_type_5.ROOM,storey_range_01.TO.03
1843,430000.0,73.0,52,0.1573757,0.2701203,0.3935969,6.16502,flat_type_3.ROOM,storey_range_10.TO.12
1844,410000.0,123.0,63,0.7807737,0.7137705,0.6940557,18.8744,flat_type_5.ROOM,storey_range_04.TO.06
1845,525000.0,93.0,93,0.6502141,0.787241,2.446681,14.0865,flat_type_4.ROOM,storey_range_04.TO.06
1846,315000.0,73.0,66,0.1115343,0.4362481,4.27423,13.93617,flat_type_3.ROOM,storey_range_10.TO.12
1847,455000.0,121.0,73,0.5884816,0.4485495,5.25479,16.60831,flat_type_5.ROOM,storey_range_07.TO.09
1848,310000.0,67.0,57,0.784488,0.4246055,0.3708036,9.964701,flat_type_3.ROOM,storey_range_10.TO.12
1849,518000.0,121.0,65,0.5938102,0.2483607,1.602821,10.69495,flat_type_5.ROOM,storey_range_04.TO.06
1850,358000.0,100.0,78,0.616135,0.3827513,2.310367,17.65337,flat_type_4.ROOM,storey_range_01.TO.03
1851,505000.0,129.0,74,0.5445758,0.3708716,6.012327,17.62885,flat_type_5.ROOM,storey_range_10.TO.12
1852,525000.0,92.0,94,1.313581,1.581383,0.5899759,13.30556,flat_type_4.ROOM,storey_range_22.TO.24
1853,422000.0,100.0,76,0.7522361,0.32766,1.968384,11.05976,flat_type_4.ROOM,storey_range_04.TO.06
1854,478000.0,93.0,90,0.1436726,0.3668213,5.349479,14.53609,flat_type_4.ROOM,storey_range_10.TO.12
1855,325000.0,74.0,65,0.2094371,0.09123086,1.604735,14.94558,flat_type_3.ROOM,storey_range_10.TO.12
1856,598888.0,113.0,94,0.2106404,0.1817964,3.914457,12.8832,flat_type_5.ROOM,storey_range_13.TO.15
1857,480000.0,110.0,81,0.1721328,0.3696953,4.818181,13.98357,flat_type_5.ROOM,storey_range_07.TO.09
1858,370000.0,121.0,54,0.7075239,0.1929321,0.3243405,16.52761,flat_type_5.ROOM,storey_range_01.TO.03
1859,420000.0,93.0,95,0.3779937,0.1602151,4.60034,13.72416,flat_type_4.ROOM,storey_range_01.TO.03
1860,490000.0,92.0,94,0.8798592,0.3639603,0.9713727,9.971224,flat_type_4.ROOM,storey_range_07.TO.09
1861,370000.0,90.0,80,0.2297479,0.1722561,3.585044,12.5078,flat_type_4.ROOM,storey_range_10.TO.12
1862,332000.0,64.0,66,0.4639768,0.4936962,0.1655111,8.905113,flat_type_3.ROOM,storey_range_07.TO.09
1863,520000.0,93.0,94,0.2351278,0.3142528,4.295557,13.41686,flat_type_4.ROOM,storey_range_13.TO.15
1864,480000.0,107.0,63,0.18569,0.2883089,0.5009074,11.95672,flat_type_4.ROOM,storey_range_07.TO.09
1865,575000.0,119.0,58,0.8838446,0.6033307,0.3059688,9.841513,flat_type_5.ROOM,storey_range_13.TO.15
1866,620000.0,75.0,52,0.4054937,0.4873208,0.2059232,2.329181,flat_type_3.ROOM,storey_range_01.TO.03
1867,378000.0,92.0,58,0.5509922,0.3160247,0.3332471,5.457273,flat_type_4.ROOM,storey_range_07.TO.09
1868,550000.0,85.0,84,0.6068436,0.462145,0.281613,10.99567,flat_type_4.ROOM,storey_range_04.TO.06
1869,795000.0,146.0,66,1.01527,0.3786654,1.364767,12.18712,flat_type_EXECUTIVE,storey_range_07.TO.09
1870,330000.0,91.0,58,1.381362,1.232976,0.4293857,19.83804,flat_type_4.ROOM,storey_range_13.TO.15
1871,818000.0,88.0,93,0.1938396,0.4491561,0.182443,6.406743,flat_type_4.ROOM,storey_range_31.TO.33
1872,438000.0,93.0,94,0.2488535,0.1835948,3.866961,12.83955,flat_type_4.ROOM,storey_range_07.TO.09
1873,278000.0,67.0,58,0.9227927,0.7378959,0.498955,10.33119,flat_type_3.ROOM,storey_range_07.TO.09
1874,618000.0,113.0,93,0.965949,0.4476104,1.649682,12.80373,flat_type_5.ROOM,storey_range_01.TO.03
1875,350000.0,82.0,59,0.7667322,0.4195502,0.4272411,8.605394,flat_type_3.ROOM,storey_range_07.TO.09
1876,515000.0,107.0,62,0.4931288,0.4161996,0.5345141,12.89768,flat_type_4.ROOM,storey_range_04.TO.06
1877,757000.0,112.0,95,0.2403562,0.4397162,3.528269,12.65655,flat_type_5.ROOM,storey_range_10.TO.12
1878,730000.0,110.0,79,0.6254519,0.2424882,0.2034012,8.83569,flat_type_5.ROOM,storey_range_13.TO.15
1879,460000.0,101.0,75,0.8984462,0.6764366,1.554216,11.37275,flat_type_4.ROOM,storey_range_07.TO.09
1880,350000.0,67.0,93,1.126498,0.6787278,1.776492,16.57479,flat_type_3.ROOM,storey_range_04.TO.06
1881,592888.0,90.0,87,0.2460334,0.2062951,2.994597,12.14902,flat_type_4.ROOM,storey_range_16.TO.18
1882,420000.0,113.0,67,0.8931936,0.7264012,2.599232,14.66861,flat_type_4.ROOM,storey_range_13.TO.15
1883,508000.0,107.0,74,0.7874322,0.4225406,0.3529415,10.58207,flat_type_4.ROOM,storey_range_01.TO.03
1884,728000.0,137.0,56,0.7825724,0.7263186,0.3842303,9.352684,flat_type_5.ROOM,storey_range_19.TO.21
1885,540000.0,126.0,71,1.328883,0.2389006,3.37269,15.53809,flat_type_5.ROOM,storey_range_13.TO.15
1886,475000.0,93.0,95,0.6313092,0.1204857,1.784726,18.2843,flat_type_4.ROOM,storey_range_07.TO.09
1887,550000.0,124.0,74,0.6387451,0.7125431,2.239425,14.60738,flat_type_5.ROOM,storey_range_07.TO.09
1888,460000.0,92.0,93,1.143535,0.5555602,1.826712,16.42307,flat_type_4.ROOM,storey_range_07.TO.09
1889,551000.0,93.0,94,0.1911299,0.1856508,5.843409,15.00526,flat_type_4.ROOM,storey_range_13.TO.15
1890,650000.0,86.0,93,0.1767508,0.6481547,2.948173,14.63594,flat_type_4.ROOM,storey_range_13.TO.15
1891,230000.0,65.0,62,1.084203,1.079537,0.1455928,19.41061,flat_type_3.ROOM,storey_range_04.TO.06
1892,565000.0,127.0,71,0.4189781,0.8371243,2.033304,14.38192,flat_type_5.ROOM,storey_range_10.TO.12
1893,525000.0,112.0,95,0.4723358,0.4694712,3.710623,15.59562,flat_type_5.ROOM,storey_range_04.TO.06
1894,500000.0,93.0,94,0.2012098,0.3667584,5.324576,14.40129,flat_type_4.ROOM,storey_range_13.TO.15
1895,530000.0,93.0,94,0.2657009,0.2818394,5.709786,14.82381,flat_type_4.ROOM,storey_range_13.TO.15
1896,375000.0,67.0,93,0.1353672,0.3844587,4.375406,13.36375,flat_type_3.ROOM,storey_range_10.TO.12
1897,309000.0,68.0,59,0.7382769,0.6056911,0.2979548,10.29026,flat_type_3.ROOM,storey_range_07.TO.09
1898,400000.0,91.0,59,1.004588,0.2624591,0.1926098,10.28755,flat_type_4.ROOM,storey_range_04.TO.06
1899,415000.0,97.0,56,0.6251038,0.5731972,0.3488088,9.56863,flat_type_4.ROOM,storey_range_01.TO.03
1900,312000.0,67.0,56,0.4248266,0.2743534,0.2951285,4.670448,flat_type_3.ROOM,storey_range_01.TO.03
1901,480000.0,93.0,94,0.2488535,0.1835948,3.866961,12.83955,flat_type_4.ROOM,storey_range_19.TO.21
1902,380000.0,101.0,76,0.8412347,0.2525035,2.546882,19.07996,flat_type_4.ROOM,storey_range_13.TO.15
1903,570000.0,104.0,64,0.378416,0.2150043,1.051663,7.087116,flat_type_4.ROOM,storey_range_01.TO.03
1904,355000.0,90.0,79,0.4554029,0.2349574,2.172577,18.71465,flat_type_4.ROOM,storey_range_01.TO.03
1905,609000.0,113.0,94,0.2106404,0.1817964,3.914457,12.8832,flat_type_5.ROOM,storey_range_19.TO.21
1906,380000.0,92.0,76,1.155303,0.3110787,1.969773,12.26571,flat_type_4.ROOM,storey_range_01.TO.03
1907,400000.0,93.0,93,0.5882686,0.719253,4.279175,13.34397,flat_type_4.ROOM,storey_range_10.TO.12
1908,405000.0,90.0,81,0.1327922,0.2863949,4.79714,13.90258,flat_type_4.ROOM,storey_range_04.TO.06
1909,580000.0,105.0,64,0.6334076,0.1909689,0.73058,6.858148,flat_type_4.ROOM,storey_range_13.TO.15
1910,880000.0,149.0,67,0.5311797,0.6496501,0.8332325,7.940361,flat_type_EXECUTIVE,storey_range_01.TO.03
1911,290000.0,60.0,63,0.5012202,0.4438436,1.351282,13.20858,flat_type_3.ROOM,storey_range_04.TO.06
1912,600000.0,113.0,94,0.3592631,0.6777127,3.118792,12.05058,flat_type_5.ROOM,storey_range_07.TO.09
1913,480000.0,93.0,94,0.2248405,0.3435299,3.649487,12.78249,flat_type_4.ROOM,storey_range_10.TO.12
1914,815000.0,115.0,89,0.3303976,0.7238159,0.3528585,3.75439,flat_type_5.ROOM,storey_range_01.TO.03
1915,575000.0,112.0,95,0.507593,0.6174528,3.628408,15.43811,flat_type_5.ROOM,storey_range_10.TO.12
1916,520000.0,90.0,64,0.5234442,0.1695834,0.8403673,6.959735,flat_type_4.ROOM,storey_range_01.TO.03
1917,230000.0,66.0,48,1.241814,0.4384709,0.2499456,5.849625,flat_type_3.ROOM,storey_range_01.TO.03
1918,448000.0,104.0,63,0.3976532,0.6013706,1.15549,13.383,flat_type_4.ROOM,storey_range_04.TO.06
1919,460000.0,93.0,94,0.2536163,0.2680488,4.707915,14.02718,flat_type_4.ROOM,storey_range_10.TO.12
1920,440000.0,84.0,65,0.9134958,0.50719,0.5135416,6.751758,flat_type_4.ROOM,storey_range_04.TO.06
1921,245000.0,47.0,93,1.386546,0.3517783,2.129202,10.98618,flat_type_2.ROOM,storey_range_01.TO.03
1922,988000.0,95.0,89,0.4564692,0.1487464,0.2300523,1.453802,flat_type_4.ROOM,storey_range_37.TO.39
1923,500000.0,110.0,80,0.1708025,0.2050005,1.93196,17.99737,flat_type_5.ROOM,storey_range_10.TO.12
1924,460000.0,97.0,63,0.3924889,0.5315307,0.2790338,6.30573,flat_type_4.ROOM,storey_range_07.TO.09
1925,538000.0,132.0,80,0.3373945,0.1448697,1.850054,17.81149,flat_type_EXECUTIVE,storey_range_01.TO.03
1926,471000.0,93.0,94,0.2639318,0.1600804,3.844234,12.83659,flat_type_4.ROOM,storey_range_22.TO.24
1927,742000.0,113.0,93,0.8382661,0.4281648,1.485574,12.71024,flat_type_5.ROOM,storey_range_07.TO.09
1928,385000.0,90.0,83,0.163282,0.4060456,4.275212,13.40048,flat_type_4.ROOM,storey_range_10.TO.12
1929,611000.0,100.0,78,1.11196,0.6195626,0.6488982,4.387737,flat_type_4.ROOM,storey_range_10.TO.12
1930,580088.0,141.0,77,0.6212787,0.4519222,5.4977,17.2045,flat_type_EXECUTIVE,storey_range_19.TO.21
1931,418000.0,95.0,82,0.3207265,0.2468966,2.946658,11.95843,flat_type_4.ROOM,storey_range_22.TO.24
1932,470000.0,134.0,73,0.6829495,0.5944963,0.6804278,18.93552,flat_type_5.ROOM,storey_range_10.TO.12
1933,425000.0,101.0,75,0.5662651,0.3279936,0.5112966,15.72715,flat_type_4.ROOM,storey_range_07.TO.09
1934,1050000.0,114.0,90,0.4961898,0.3420164,0.2039047,5.833013,flat_type_5.ROOM,storey_range_31.TO.33
1935,380000.0,75.0,62,0.6193182,0.487976,0.9520811,5.94239,flat_type_3.ROOM,storey_range_04.TO.06
1936,500000.0,92.0,95,0.2793761,0.3657367,3.527797,12.64548,flat_type_4.ROOM,storey_range_01.TO.03
1937,720000.0,145.0,63,0.3057036,0.7719994,1.389269,13.70595,flat_type_EXECUTIVE,storey_range_16.TO.18
1938,350000.0,90.0,55,0.9581978,0.2272056,0.3543472,10.52866,flat_type_4.ROOM,storey_range_04.TO.06
1939,469000.0,92.0,93,1.021143,0.09035428,3.17341,19.5444,flat_type_4.ROOM,storey_range_16.TO.18
1940,550000.0,113.0,95,0.8742943,0.5434846,3.29583,15.59187,flat_type_5.ROOM,storey_range_07.TO.09
1941,350000.0,68.0,59,0.5988972,0.8084691,0.2243562,5.82721,flat_type_3.ROOM,storey_range_01.TO.03
1942,938000.0,97.0,94,0.5907447,0.4086844,0.9389201,4.63271,flat_type_4.ROOM,storey_range_25.TO.27
1943,285000.0,65.0,52,0.8656806,0.3833337,0.1867219,4.168644,flat_type_3.ROOM,storey_range_13.TO.15
1944,640000.0,107.0,74,0.6883056,0.8249643,0.3151211,5.763399,flat_type_4.ROOM,storey_range_07.TO.09
1945,522000.0,110.0,80,0.3201171,0.1859592,3.732354,12.82517,flat_type_5.ROOM,storey_range_10.TO.12
1946,475000.0,121.0,58,0.6527694,0.2821012,0.4360465,9.853252,flat_type_5.ROOM,storey_range_01.TO.03
1947,330000.0,99.0,61,0.824637,0.4404087,0.35014,16.74578,flat_type_4.ROOM,storey_range_01.TO.03
1948,290000.0,65.0,59,0.4374796,0.4385827,0.2675386,4.373016,flat_type_3.ROOM,storey_range_10.TO.12
1949,305000.0,67.0,63,0.4802088,0.2508096,1.146748,16.39863,flat_type_3.ROOM,storey_range_04.TO.06
1950,375000.0,92.0,56,0.8349121,0.3667181,0.4001163,10.60893,flat_type_4.ROOM,storey_range_01.TO.03
1951,630000.0,134.0,78,0.6702012,0.6293047,0.8063564,17.52805,flat_type_EXECUTIVE,storey_range_07.TO.09
1952,555000.0,92.0,94,0.5636149,0.9139684,3.019309,12.08008,flat_type_4.ROOM,storey_range_19.TO.21
1953,455000.0,93.0,95,0.8212772,0.4443687,3.353745,15.69794,flat_type_4.ROOM,storey_range_10.TO.12
1954,430000.0,100.0,74,0.3449007,0.3657123,2.336207,18.32023,flat_type_4.ROOM,storey_range_10.TO.12
1955,299000.0,65.0,50,0.2971426,0.4689972,0.8212381,5.215497,flat_type_3.ROOM,storey_range_04.TO.06
1956,520000.0,147.0,73,1.240065,0.1604308,1.470898,18.2761,flat_type_EXECUTIVE,storey_range_01.TO.03
1957,880000.0,124.0,73,0.5750189,0.2521747,0.8537937,5.258805,flat_type_5.ROOM,storey_range_16.TO.18
1958,450000.0,104.0,64,0.8524015,0.2307691,1.492868,10.48642,flat_type_4.ROOM,storey_range_07.TO.09
1959,455000.0,110.0,79,0.2906342,0.1372056,4.041619,13.1797,flat_type_5.ROOM,storey_range_04.TO.06
1960,238000.0,46.0,92,0.3501072,0.8416244,1.960993,14.29178,flat_type_2.ROOM,storey_range_01.TO.03
1961,262000.0,65.0,51,0.2468984,0.4384001,0.4520006,6.465359,flat_type_3.ROOM,storey_range_01.TO.03
1962,655000.0,142.0,71,0.5303839,0.3955683,1.147215,7.81212,flat_type_EXECUTIVE,storey_range_01.TO.03
1963,688000.0,147.0,74,0.6540786,0.2252787,1.888639,14.27118,flat_type_EXECUTIVE,storey_range_10.TO.12
1964,394000.0,103.0,65,0.2742312,0.2783486,0.461084,8.453385,flat_type_4.ROOM,storey_range_01.TO.03
1965,478000.0,125.0,63,0.6549856,0.2453026,0.6315963,8.195073,flat_type_5.ROOM,storey_range_13.TO.15
1966,478000.0,121.0,71,0.7752705,0.4041579,2.059535,14.16092,flat_type_5.ROOM,storey_range_04.TO.06
1967,415000.0,91.0,79,0.4262077,0.1452956,1.679062,17.68556,flat_type_4.ROOM,storey_range_07.TO.09
1968,700000.0,140.0,75,0.2712891,0.5733139,1.607622,13.53561,flat_type_EXECUTIVE,storey_range_04.TO.06
1969,300000.0,68.0,58,0.6083322,0.4775734,0.3138737,9.418126,flat_type_3.ROOM,storey_range_04.TO.06
1970,613000.0,118.0,75,0.2004226,0.6489703,1.525847,13.53396,flat_type_5.ROOM,storey_range_04.TO.06
1971,480000.0,92.0,92,0.5083462,0.2341494,4.922326,14.07191,flat_type_4.ROOM,storey_range_10.TO.12
1972,685000.0,144.0,70,1.169778,0.3306273,3.2627,15.39058,flat_type_EXECUTIVE,storey_range_07.TO.09
1973,480000.0,95.0,68,1.482018,0.3538515,1.029321,8.598544,flat_type_4.ROOM,storey_range_07.TO.09
